Wall time,Step,Value
1762446683.718821,400488,3051.0
1762446684.6267922,401616,3060.0
1762446685.4735882,402672,3070.0
1762446686.4270113,403824,3080.0
1762446687.4698937,405072,3090.0
1762446688.3856382,406152,3100.0
1762446689.1064339,407016,3110.0
1762446689.788427,407904,3120.0
1762446690.6374457,408912,3130.0
1762446691.6557217,410112,3141.0
1762446692.4692411,411096,3150.0
1762446693.278766,412080,3160.0
1762446693.9588766,412920,3170.0
1762446694.9433205,414120,3180.0
1762446695.824344,415200,3190.0
1762446696.9251673,416496,3200.0
1762446697.7965856,417528,3210.0
1762446698.4425952,418320,3220.0
1762446699.801216,419976,3231.0
1762446700.2752848,420552,3240.0
1762446701.5454733,422112,3250.0
1762446702.3294451,423072,3260.0
1762446703.091767,423984,3270.0
1762446704.2994003,425424,3280.0
1762446705.0335732,426288,3290.0
1762446705.80253,427200,3300.0
1762446707.1116068,428736,3310.0
1762446707.7943268,429576,3320.0
1762446708.9736338,430968,3330.0
1762446709.7163231,431856,3340.0
1762446710.423908,432696,3350.0
1762446711.5925138,434088,3360.0
1762446712.351199,435024,3370.0
1762446713.6413887,436560,3380.0
1762446714.2958372,437352,3390.0
1762446715.2158098,438480,3400.0
1762446716.0482183,439488,3411.0
1762446716.7792456,440352,3420.0
1762446717.9240267,441720,3430.0
1762446718.738033,442680,3440.0
1762446719.5825737,443688,3450.0
1762446720.3322825,444576,3460.0
1762446721.257722,445656,3470.0
1762446722.0697167,446616,3480.0
1762446723.0405052,447768,3491.0
1762446723.9180942,448800,3501.0
1762446724.9156299,450000,3510.0
1762446725.54575,450768,3520.0
1762446726.0917795,451416,3530.0
1762446727.127612,452640,3540.0
1762446727.5545561,453144,3550.0
1762446728.6035333,454416,3561.0
1762446729.2698977,455232,3570.0
1762446730.1430142,456264,3580.0
1762446730.6777594,456888,3590.0
1762446731.6175537,457992,3600.0
1762446732.2446861,458736,3611.0
1762446733.0393245,459672,3620.0
1762446733.7453108,460512,3630.0
1762446734.2097433,461064,3640.0
1762446735.211824,462240,3650.0
1762446735.819977,462960,3660.0
1762446736.5809805,463872,3670.0
1762446737.2661965,464688,3680.0
1762446737.9067426,465456,3690.0
1762446738.6675913,466368,3700.0
1762446739.2937937,467112,3710.0
1762446739.8381648,467760,3720.0
1762446740.765661,468864,3730.0
1762446741.345691,469560,3740.0
1762446742.071885,470424,3750.0
1762446742.6550574,471120,3760.0
1762446743.216243,471792,3770.0
1762446744.2273955,472992,3780.0
